Running Forward KL,Itration,Real Sto Return,Running Env Steps,Running Reverse KL,Running Update Time,Real Det Return,Reward Loss,q,clip,folder,episode,environment,seed
25.5391,126,3332.47,630000,13.9218,126,3438.68,-276.53839111328125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,630000,Hopper-v5,42
25.8497,127,3413.16,635000,14.3044,127,3453.59,-253.48753356933597,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,635000,Hopper-v5,42
25.2824,128,3239.14,640000,13.3724,128,3447.71,-256.75311279296875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,640000,Hopper-v5,42
24.9415,129,3204.14,645000,13.8677,129,3469.6,-276.3706359863281,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,645000,Hopper-v5,42
25.178,130,3317.21,650000,13.3965,130,3457.69,-280.33673095703125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,650000,Hopper-v5,42
24.4756,131,3088.69,655000,12.6992,131,3450.68,-253.4402008056641,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,655000,Hopper-v5,42
24.744,132,3307.71,660000,13.0896,132,3443.14,-248.2853240966797,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,660000,Hopper-v5,42
25.7795,133,3348.52,665000,14.1201,133,3413.52,-300.0059509277344,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,665000,Hopper-v5,42
25.8025,134,2886.29,670000,14.759,134,3458.97,-316.0706481933594,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,670000,Hopper-v5,42
24.2971,135,3437.59,675000,12.5489,135,3441.15,-252.12469482421875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,675000,Hopper-v5,42
25.4759,136,3381.77,680000,13.8695,136,3456.75,-271.06689453125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,680000,Hopper-v5,42
25.1396,137,3450.43,685000,13.9066,137,3483.29,-268.10467529296875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,685000,Hopper-v5,42
25.2969,138,3066.12,690000,13.5451,138,3514.3,-245.19876098632807,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,690000,Hopper-v5,42
24.5963,139,3422.13,695000,12.9743,139,3431.22,-280.9105529785156,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,695000,Hopper-v5,42
24.9619,140,3423.01,700000,13.4945,140,3459.14,-302.3405456542969,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,700000,Hopper-v5,42
24.9073,141,3367.26,705000,13.6942,141,3454.85,-249.18621826171875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,705000,Hopper-v5,42
24.861,142,3424.96,710000,13.5502,142,3423.76,-321.9247436523437,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,710000,Hopper-v5,42
25.746,143,3374.02,715000,13.6732,143,3479.99,-241.4053955078125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,715000,Hopper-v5,42
25.5662,144,3414.04,720000,14.73,144,3465.77,-323.07379150390625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,720000,Hopper-v5,42
25.7384,145,3467.2,725000,15.0318,145,3463.81,-312.9574890136719,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,725000,Hopper-v5,42
24.6888,146,3406.86,730000,13.4883,146,3445.49,-304.7354736328125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,730000,Hopper-v5,42
24.7924,147,3332.72,735000,13.0409,147,3437.19,-288.8163146972656,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,735000,Hopper-v5,42
24.2634,148,3100.4,740000,13.3357,148,3462.13,-306.5224304199219,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,740000,Hopper-v5,42
25.3833,149,3409.52,745000,13.9937,149,3447.81,-356.3770751953125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,745000,Hopper-v5,42
24.5036,150,3399.08,750000,12.7062,150,3435.17,-339.1676025390625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,750000,Hopper-v5,42
25.6602,151,3256.07,755000,14.8833,151,3447.42,-364.2861328125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,755000,Hopper-v5,42
25.4519,152,3384.73,760000,13.7232,152,3471.42,-285.73651123046875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,760000,Hopper-v5,42
25.3644,153,3389.58,765000,13.7354,153,3431.17,-367.70904541015625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,765000,Hopper-v5,42
25.4213,154,3405.1,770000,13.1259,154,3394.68,-340.3883056640625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,770000,Hopper-v5,42
25.2359,155,2949.05,775000,22.5334,155,3450.57,-346.9642028808594,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,775000,Hopper-v5,42
24.7056,156,3415.31,780000,13.5354,156,3444.03,-362.3520202636719,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,780000,Hopper-v5,42
24.6247,157,3435.25,785000,13.4285,157,3464.94,-328.19927978515625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,785000,Hopper-v5,42
25.0401,158,3446.17,790000,13.6539,158,3474.1,-317.8914794921875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,790000,Hopper-v5,42
25.5207,159,3433.25,795000,13.2837,159,3460.79,-325.45281982421875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,795000,Hopper-v5,42
24.9258,160,3425.4,800000,13.3481,160,3435.92,-307.6627197265625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,800000,Hopper-v5,42
24.7913,161,3477.24,805000,12.9249,161,3478.84,-283.2772827148437,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,805000,Hopper-v5,42
24.0458,162,3414.29,810000,12.138,162,3414.52,-344.7359313964844,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,810000,Hopper-v5,42
23.6377,163,3368.46,815000,12.3878,163,3452.5,-319.6815185546875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,815000,Hopper-v5,42
24.8715,164,3451.36,820000,13.6366,164,3480.99,-297.18389892578125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,820000,Hopper-v5,42
25.5768,165,3161.18,825000,14.1948,165,3482.26,-333.1674194335937,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,825000,Hopper-v5,42
24.1416,166,3383.57,830000,12.4821,166,3413.75,-397.9996948242188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,830000,Hopper-v5,42
24.2161,167,3431.0,835000,12.631,167,3462.79,-343.31756591796875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,835000,Hopper-v5,42
24.2392,168,3440.39,840000,13.0001,168,3453.21,-339.1343994140625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,840000,Hopper-v5,42
23.8447,169,3438.9,845000,12.846,169,3457.75,-307.3095397949219,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,845000,Hopper-v5,42
23.9612,170,3389.62,850000,12.7466,170,3478.04,-314.885986328125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,850000,Hopper-v5,42
24.0973,171,3365.94,855000,12.7856,171,3418.81,-390.0011291503906,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,855000,Hopper-v5,42
23.7929,172,3376.52,860000,12.5666,172,3437.84,-370.3102416992188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,860000,Hopper-v5,42
24.4352,173,3432.77,865000,13.4285,173,3459.99,-366.0747985839844,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,865000,Hopper-v5,42
23.6221,174,3416.8,870000,12.669,174,3443.06,-350.5502624511719,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,870000,Hopper-v5,42
23.7592,175,3406.97,875000,12.0287,175,3437.9,-374.0285034179688,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,875000,Hopper-v5,42
25.1978,176,3424.18,880000,13.7978,176,3444.26,-378.9891662597656,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,880000,Hopper-v5,42
24.1592,177,3428.38,885000,12.7565,177,3450.7,-404.4629211425781,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,885000,Hopper-v5,42
24.3465,178,3429.27,890000,13.1457,178,3432.12,-368.7694091796875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,890000,Hopper-v5,42
24.7286,179,3422.39,895000,13.6926,179,3420.89,-396.9153747558594,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,895000,Hopper-v5,42
24.3442,180,3407.44,900000,13.5148,180,3406.23,-405.8073120117188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,900000,Hopper-v5,42
24.5569,181,3444.71,905000,13.4733,181,3458.77,-345.2757568359375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,905000,Hopper-v5,42
24.1708,182,3321.47,910000,12.8706,182,3451.85,-388.9821472167969,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,910000,Hopper-v5,42
24.4185,183,3462.17,915000,12.7103,183,3423.96,-341.50640869140625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,915000,Hopper-v5,42
24.2018,184,3433.68,920000,13.3815,184,3421.68,-402.02337646484375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,920000,Hopper-v5,42
25.0306,185,3415.76,925000,14.1204,185,3456.44,-414.117919921875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,925000,Hopper-v5,42
24.9709,186,3434.9,930000,13.6516,186,3458.03,-376.7770080566406,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,930000,Hopper-v5,42
23.6821,187,3402.55,935000,12.5859,187,3434.11,-423.4398498535156,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,935000,Hopper-v5,42
23.8986,188,3328.65,940000,12.84,188,3440.92,-377.4176940917969,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,940000,Hopper-v5,42
24.862,189,3444.86,945000,13.9484,189,3433.61,-369.236328125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,945000,Hopper-v5,42
24.3937,190,3293.29,950000,13.7216,190,3432.48,-412.0093078613281,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,950000,Hopper-v5,42
25.1648,191,3437.27,955000,13.9389,191,3486.53,-343.6383056640625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,955000,Hopper-v5,42
24.0207,192,3437.2,960000,13.3699,192,3457.95,-344.4955139160156,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,960000,Hopper-v5,42
23.5255,193,3419.1,965000,12.386,193,3434.43,-436.911376953125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,965000,Hopper-v5,42
24.2374,194,3418.38,970000,13.2296,194,3435.69,-381.1723327636719,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,970000,Hopper-v5,42
24.0811,195,3442.22,975000,13.0578,195,3463.87,-356.1878662109375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,975000,Hopper-v5,42
23.7908,196,3411.89,980000,12.6771,196,3435.09,-421.7481689453125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,980000,Hopper-v5,42
24.411,197,3452.16,985000,13.633,197,3440.7,-384.234130859375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,985000,Hopper-v5,42
24.1772,198,3431.15,990000,13.2201,198,3431.41,-418.7334289550781,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,990000,Hopper-v5,42
24.33,199,3452.12,995000,13.354,199,3455.69,-409.0123901367188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q4_seed42,995000,Hopper-v5,42
38.2975,0,204.05,0,17.536,0,190.33,-31.72061538696289,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,0,Hopper-v5,42
37.7918,1,243.35,5000,35.3695,1,263.97,-104.09371185302734,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,5000,Hopper-v5,42
36.6029,2,298.23,10000,34.5522,2,305.08,-123.36199188232422,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,10000,Hopper-v5,42
35.8001,3,164.4,15000,54.2355,3,281.83,-59.88494110107422,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,15000,Hopper-v5,42
33.9729,4,273.89,20000,15.1584,4,250.39,-37.29451370239258,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,20000,Hopper-v5,42
34.0677,5,337.36,25000,50.126,5,338.6,-200.42404174804688,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,25000,Hopper-v5,42
32.9302,6,427.34,30000,15.2554,6,469.06,-50.414695739746094,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,30000,Hopper-v5,42
32.9459,7,416.05,35000,24.0179,7,420.64,-85.44169616699219,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,35000,Hopper-v5,42
32.9944,8,477.75,40000,15.5875,8,495.24,-102.4402084350586,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,40000,Hopper-v5,42
32.9769,9,441.32,45000,51.4421,9,445.74,-248.8860015869141,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,45000,Hopper-v5,42
30.3805,10,518.15,50000,18.5118,10,526.0,-120.62258911132812,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,50000,Hopper-v5,42
32.8316,11,577.32,55000,14.7754,11,610.36,-117.04135131835938,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,55000,Hopper-v5,42
32.121,12,714.56,60000,21.4579,12,806.26,-133.28126525878906,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,60000,Hopper-v5,42
32.6945,13,665.63,65000,17.6788,13,710.75,-119.62712097167967,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,65000,Hopper-v5,42
32.44,14,778.27,70000,14.8331,14,918.99,-89.68418884277344,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,70000,Hopper-v5,42
32.0826,15,753.61,75000,14.1439,15,782.0,-96.10733795166016,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,75000,Hopper-v5,42
32.4885,16,751.87,80000,18.3222,16,1193.01,-106.4923095703125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,80000,Hopper-v5,42
34.1242,17,661.29,85000,16.47,17,675.5,-139.88592529296875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,85000,Hopper-v5,42
31.2446,18,1076.09,90000,19.0633,18,853.73,-86.63180541992188,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,90000,Hopper-v5,42
31.159,19,891.96,95000,19.2233,19,1014.05,-123.2498016357422,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,95000,Hopper-v5,42
31.081,20,1201.54,100000,15.7017,20,1406.56,-74.54322052001953,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,100000,Hopper-v5,42
31.3224,21,1219.15,105000,17.2436,21,1474.46,-58.74653244018555,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,105000,Hopper-v5,42
30.2006,22,1489.26,110000,19.7051,22,3076.23,-102.354736328125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,110000,Hopper-v5,42
31.5563,23,1061.71,115000,50.9068,23,1069.74,-174.6643524169922,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,115000,Hopper-v5,42
32.1487,24,872.57,120000,14.9425,24,924.01,-70.92919921875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,120000,Hopper-v5,42
31.5,25,905.86,125000,14.6022,25,700.12,-68.49897003173828,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,125000,Hopper-v5,42
29.7329,26,2849.54,130000,15.3165,26,3084.35,-15.709310531616213,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,130000,Hopper-v5,42
29.331,27,2807.57,135000,15.5701,27,3057.43,7.159084320068359,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,135000,Hopper-v5,42
30.8298,28,1217.05,140000,14.158,28,1461.53,-71.99154663085938,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,140000,Hopper-v5,42
31.4015,29,1519.5,145000,14.2091,29,1202.87,-50.55415725708008,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,145000,Hopper-v5,42
30.3195,30,2451.22,150000,17.622,30,3339.53,-21.343618392944336,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,150000,Hopper-v5,42
31.4981,31,1128.83,155000,15.8179,31,1377.88,-110.21123504638672,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,155000,Hopper-v5,42
29.5496,32,1555.66,160000,17.3949,32,3421.3,-78.29126739501953,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,160000,Hopper-v5,42
30.2517,33,1293.31,165000,28.9872,33,3381.53,-141.8408966064453,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,165000,Hopper-v5,42
28.829,34,2488.62,170000,18.2545,34,3233.08,12.547552108764648,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,170000,Hopper-v5,42
29.1124,35,3142.46,175000,18.4967,35,3234.63,14.914751052856444,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,175000,Hopper-v5,42
28.3241,36,3208.71,180000,17.5829,36,3169.05,-3.7716031074523926,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,180000,Hopper-v5,42
29.2312,37,3181.88,185000,17.7893,37,3122.23,10.203927993774414,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,185000,Hopper-v5,42
29.813,38,3326.41,190000,16.2181,38,3356.39,-5.13783073425293,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,190000,Hopper-v5,42
28.1846,39,3301.42,195000,16.9508,39,3275.11,-2.9337704181671143,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,195000,Hopper-v5,42
29.5862,40,3345.09,200000,17.8946,40,3347.39,-6.486713886260986,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,200000,Hopper-v5,42
27.645,41,3191.87,205000,16.8926,41,3164.82,-30.008434295654297,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,205000,Hopper-v5,42
29.332,42,3293.03,210000,18.0498,42,3398.51,-3.282219171524048,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,210000,Hopper-v5,42
29.6084,43,2254.75,215000,17.9473,43,3045.79,-12.145101547241213,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,215000,Hopper-v5,42
29.8343,44,2901.53,220000,16.8678,44,3364.19,-36.91867065429688,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,220000,Hopper-v5,42
29.028,45,3365.48,225000,18.5054,45,3361.53,-32.66143798828125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,225000,Hopper-v5,42
29.313,46,3140.43,230000,17.2116,46,3420.38,-25.25433921813965,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,230000,Hopper-v5,42
29.662,47,3364.57,235000,17.7787,47,3387.31,-36.02021789550781,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,235000,Hopper-v5,42
30.0248,48,2428.35,240000,15.4302,48,3467.61,-93.1687240600586,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,240000,Hopper-v5,42
28.2819,49,3367.43,245000,17.2909,49,3403.13,-56.43871307373047,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,245000,Hopper-v5,42
30.5219,50,3429.48,250000,18.1013,50,3439.91,-51.703392028808594,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,250000,Hopper-v5,42
29.3531,51,3340.55,255000,17.2662,51,3349.72,-56.702674865722656,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,255000,Hopper-v5,42
29.7897,52,3377.47,260000,17.1881,52,3389.85,-32.81259536743164,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,260000,Hopper-v5,42
30.9513,53,3072.65,265000,16.9718,53,3436.99,-121.33282470703124,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,265000,Hopper-v5,42
30.7566,54,2890.27,270000,16.9396,54,3402.24,-61.44469833374024,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,270000,Hopper-v5,42
29.9574,55,1124.93,275000,20.7492,55,1367.81,-212.1540679931641,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,275000,Hopper-v5,42
28.6653,56,2840.27,280000,14.8884,56,3453.85,-77.2508544921875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,280000,Hopper-v5,42
30.2324,57,3332.78,285000,16.6825,57,3388.14,-77.11917114257812,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,285000,Hopper-v5,42
29.1365,58,3191.74,290000,15.8608,58,3425.46,-82.55924224853516,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,290000,Hopper-v5,42
27.7733,59,3408.3,295000,16.6286,59,3435.34,-61.13320541381836,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,295000,Hopper-v5,42
29.2514,60,3398.56,300000,16.6587,60,3439.6,-81.96000671386719,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,300000,Hopper-v5,42
28.161,61,3372.17,305000,16.4609,61,3419.48,-73.95720672607422,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_22_q1_seed42,305000,Hopper-v5,42
