Running Env Steps,Real Det Return,Itration,Running Forward KL,Running Update Time,Real Sto Return,Reward Loss,Running Reverse KL,q,clip,folder,episode,environment,seed
640000,3236.15,128,19.784,128,3249.48,-400.2171325683594,18.3306,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,640000,Hopper-v5,123
645000,3232.48,129,19.8841,129,3231.84,-404.4012451171875,18.2235,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,645000,Hopper-v5,123
650000,3266.99,130,19.6553,130,3258.57,-427.59759521484375,17.7672,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,650000,Hopper-v5,123
655000,3207.63,131,19.5864,131,3229.31,-418.5574340820313,17.876,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,655000,Hopper-v5,123
660000,3262.54,132,19.9774,132,3253.93,-435.926025390625,18.2969,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,660000,Hopper-v5,123
665000,3233.31,133,19.4842,133,3245.89,-415.2605285644531,17.6376,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,665000,Hopper-v5,123
670000,3237.27,134,19.9148,134,3250.8,-431.59912109375,18.2969,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,670000,Hopper-v5,123
675000,3201.61,135,19.8906,135,3211.7,-407.0945739746094,17.7419,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,675000,Hopper-v5,123
680000,3261.58,136,20.5066,136,3250.56,-460.18994140625,18.6052,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,680000,Hopper-v5,123
685000,3246.96,137,19.7825,137,3228.65,-441.7302856445313,18.0802,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,685000,Hopper-v5,123
690000,3212.64,138,18.9968,138,3227.82,-452.8767395019531,17.2414,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,690000,Hopper-v5,123
695000,3221.24,139,19.2744,139,3245.1,-464.4790954589844,17.7817,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,695000,Hopper-v5,123
700000,3211.87,140,19.3803,140,3219.94,-433.485595703125,17.5067,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,700000,Hopper-v5,123
705000,3252.12,141,18.7642,141,3048.01,-452.9637145996094,17.5754,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,705000,Hopper-v5,123
710000,3258.96,142,20.0515,142,3260.2,-478.58837890625,18.3851,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,710000,Hopper-v5,123
715000,3237.75,143,19.6002,143,3246.01,-488.9634704589844,17.8262,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,715000,Hopper-v5,123
720000,3261.43,144,18.9016,144,3192.33,-509.6682434082031,17.2719,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,720000,Hopper-v5,123
725000,3205.8,145,20.0513,145,3243.23,-473.9721374511719,17.859,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,725000,Hopper-v5,123
730000,3287.26,146,19.4326,146,2989.23,-489.6096801757813,18.3119,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,730000,Hopper-v5,123
735000,3262.43,147,19.6792,147,3256.53,-496.64544677734375,17.7741,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,735000,Hopper-v5,123
740000,3301.43,148,19.3308,148,3227.03,-501.4014892578125,18.2378,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,740000,Hopper-v5,123
745000,3263.89,149,19.8166,149,3246.43,-500.6072387695313,17.9481,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,745000,Hopper-v5,123
750000,3282.72,150,19.318,150,3269.91,-490.1610107421875,17.8457,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,750000,Hopper-v5,123
755000,3265.01,151,19.7583,151,3246.09,-506.6228637695313,18.5198,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,755000,Hopper-v5,123
760000,3262.64,152,19.27,152,3270.6,-527.0532836914062,17.5457,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,760000,Hopper-v5,123
765000,3262.19,153,19.4488,153,3264.41,-515.4301147460938,17.8575,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,765000,Hopper-v5,123
770000,3238.48,154,18.1878,154,3203.92,-519.5139770507812,15.9601,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,770000,Hopper-v5,123
775000,3230.09,155,18.486,155,3251.65,-538.3416137695312,16.0671,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,775000,Hopper-v5,123
780000,3260.18,156,19.3168,156,3260.08,-531.15966796875,17.631,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,780000,Hopper-v5,123
785000,3261.0,157,18.9991,157,3272.41,-532.29736328125,17.3324,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,785000,Hopper-v5,123
790000,3282.3,158,18.8116,158,3262.47,-549.8831176757812,17.1759,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,790000,Hopper-v5,123
795000,3262.8,159,19.4224,159,3260.51,-570.1541137695312,17.6284,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,795000,Hopper-v5,123
800000,3287.17,160,18.956,160,3277.15,-552.6861572265625,17.0947,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,800000,Hopper-v5,123
805000,3291.37,161,19.528,161,3278.21,-565.8367309570312,17.9549,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,805000,Hopper-v5,123
810000,3271.88,162,19.122,162,3250.75,-571.9261474609375,17.3769,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,810000,Hopper-v5,123
815000,3219.49,163,18.8056,163,3235.06,-565.7387084960938,16.991,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,815000,Hopper-v5,123
820000,3269.3,164,19.1603,164,3260.73,-597.6968994140625,17.5644,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,820000,Hopper-v5,123
825000,3293.27,165,19.4051,165,3272.49,-584.7039794921875,17.964,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,825000,Hopper-v5,123
830000,3249.98,166,19.2273,166,3257.82,-573.0540771484375,16.9849,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,830000,Hopper-v5,123
835000,3229.26,167,18.9529,167,3252.74,-587.9273071289062,17.062,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,835000,Hopper-v5,123
840000,3270.89,168,19.0963,168,3249.31,-586.0567626953125,17.2986,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,840000,Hopper-v5,123
845000,3247.41,169,19.806,169,2967.73,-619.3148193359375,18.0461,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,845000,Hopper-v5,123
850000,3248.66,170,19.9707,170,3260.41,-620.37841796875,17.9156,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,850000,Hopper-v5,123
855000,3258.34,171,19.2872,171,3209.69,-623.1636962890625,17.1933,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,855000,Hopper-v5,123
860000,3251.81,172,19.1678,172,3261.04,-620.9013061523438,17.3918,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,860000,Hopper-v5,123
865000,3204.88,173,18.8467,173,3059.96,-627.2930908203125,16.541,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,865000,Hopper-v5,123
870000,3272.78,174,19.0928,174,3213.25,-644.64306640625,17.5699,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,870000,Hopper-v5,123
875000,3265.37,175,19.0152,175,3157.94,-647.7073364257812,17.1721,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,875000,Hopper-v5,123
880000,3292.8,176,17.7258,176,3037.83,-633.5867309570312,15.7533,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,880000,Hopper-v5,123
885000,3268.62,177,19.0319,177,3159.24,-631.7874145507812,17.2122,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,885000,Hopper-v5,123
890000,3294.29,178,18.5282,178,3218.86,-663.3831787109375,17.1511,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,890000,Hopper-v5,123
895000,3244.08,179,18.501,179,3159.76,-662.4730834960938,16.689,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,895000,Hopper-v5,123
900000,3229.91,180,19.4506,180,3243.08,-663.5440673828125,17.2072,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,900000,Hopper-v5,123
905000,3238.75,181,19.4756,181,3267.27,-660.2907104492188,17.6812,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,905000,Hopper-v5,123
910000,3261.53,182,18.7678,182,3269.02,-660.8826293945312,16.9171,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,910000,Hopper-v5,123
915000,3239.45,183,19.0078,183,3250.39,-670.5413208007812,16.9274,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,915000,Hopper-v5,123
920000,3227.93,184,18.46,184,3237.15,-681.3936767578125,16.8649,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,920000,Hopper-v5,123
925000,3233.76,185,19.0746,185,3244.8,-677.7072143554688,17.148,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,925000,Hopper-v5,123
930000,3260.99,186,18.9469,186,3267.33,-703.7323608398438,17.372,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,930000,Hopper-v5,123
935000,3248.66,187,19.2661,187,3197.79,-702.0477905273438,17.5105,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,935000,Hopper-v5,123
940000,3241.11,188,18.746,188,3252.63,-685.8307495117188,16.7326,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,940000,Hopper-v5,123
945000,3272.86,189,18.9623,189,3275.6,-689.234130859375,17.2143,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,945000,Hopper-v5,123
950000,3258.21,190,19.5808,190,3251.93,-750.8184814453125,17.4854,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,950000,Hopper-v5,123
955000,3248.0,191,19.1288,191,3260.06,-739.115234375,17.4751,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,955000,Hopper-v5,123
960000,3210.7,192,18.8141,192,3231.18,-737.3504638671875,17.0804,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,960000,Hopper-v5,123
965000,3294.19,193,18.5699,193,3210.31,-728.3992919921875,16.1004,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,965000,Hopper-v5,123
970000,3218.21,194,18.5316,194,3190.23,-731.2300415039062,17.3105,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,970000,Hopper-v5,123
975000,3276.26,195,18.5547,195,3181.64,-771.3202514648438,17.2687,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,975000,Hopper-v5,123
980000,3250.51,196,17.8765,196,3254.78,-716.0052490234375,15.8679,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,980000,Hopper-v5,123
985000,3200.45,197,19.0871,197,3233.03,-782.7733764648438,17.1218,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,985000,Hopper-v5,123
990000,3263.35,198,18.4615,198,3228.94,-750.9620361328125,16.5782,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,990000,Hopper-v5,123
995000,3269.22,199,18.391,199,3205.96,-749.505859375,17.0321,4,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_06_q4_seed123_qstd1.0,995000,Hopper-v5,123
0,200.74,0,26.3013,0,223.27,-281.2142944335937,20.3117,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,0,Hopper-v5,1024
5000,518.59,1,23.2862,1,479.08,-180.92796325683597,18.8991,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,5000,Hopper-v5,1024
10000,387.9,2,24.065,2,382.93,-192.85107421875,33.0445,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,10000,Hopper-v5,1024
15000,402.71,3,23.9663,3,394.94,-222.97056579589844,30.0238,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,15000,Hopper-v5,1024
20000,375.13,4,24.5884,4,367.56,-269.3440246582031,22.7818,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,20000,Hopper-v5,1024
25000,416.02,5,23.6302,5,419.51,-290.8972473144531,37.1952,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,25000,Hopper-v5,1024
30000,598.46,6,20.854,6,582.01,-263.763671875,36.4811,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,30000,Hopper-v5,1024
35000,1049.17,7,20.6404,7,687.97,-366.7579040527344,32.8001,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,35000,Hopper-v5,1024
40000,430.55,8,22.5266,8,417.96,-310.2776794433594,53.6459,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,40000,Hopper-v5,1024
45000,401.5,9,23.8852,9,397.1,-318.0975036621094,57.1798,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,45000,Hopper-v5,1024
50000,368.53,10,23.938,10,389.56,-339.39569091796875,23.9395,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,50000,Hopper-v5,1024
55000,285.23,11,19.9422,11,272.84,-336.5155334472656,20.7951,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,55000,Hopper-v5,1024
60000,641.6,12,20.8404,12,721.15,-345.2242736816406,22.9415,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,60000,Hopper-v5,1024
65000,665.21,13,22.7193,13,652.94,-370.1260070800781,25.8596,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,65000,Hopper-v5,1024
70000,630.82,14,21.6013,14,637.26,-373.6668090820313,22.7737,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,70000,Hopper-v5,1024
75000,671.38,15,20.4297,15,510.16,-394.5855407714844,26.0792,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,75000,Hopper-v5,1024
80000,675.59,16,21.9783,16,653.17,-388.6259460449219,24.3911,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,80000,Hopper-v5,1024
85000,720.02,17,19.1403,17,708.08,-393.8794860839844,24.101,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,85000,Hopper-v5,1024
90000,1179.58,18,17.4531,18,1130.6,-329.8196716308594,21.4544,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,90000,Hopper-v5,1024
95000,1418.35,19,17.0547,19,1292.87,-329.6732788085937,21.3174,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,95000,Hopper-v5,1024
100000,930.57,20,18.4173,20,865.3,-382.8387756347656,30.5325,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,100000,Hopper-v5,1024
105000,1267.53,21,17.5127,21,1060.83,-341.70001220703125,34.7984,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,105000,Hopper-v5,1024
110000,965.38,22,19.6509,22,912.23,-398.8453063964844,30.7893,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,110000,Hopper-v5,1024
115000,927.91,23,18.5818,23,940.47,-393.3522033691406,40.2392,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,115000,Hopper-v5,1024
120000,1201.72,24,17.7349,24,1071.33,-385.7966003417969,34.1935,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,120000,Hopper-v5,1024
125000,2456.61,25,16.5607,25,1580.22,-311.9648742675781,23.1985,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,125000,Hopper-v5,1024
130000,1465.24,26,17.5107,26,1386.06,-361.9102783203125,28.5769,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,130000,Hopper-v5,1024
135000,3076.53,27,16.3878,27,2614.69,-167.64987182617188,16.1221,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,135000,Hopper-v5,1024
140000,1643.33,28,18.1087,28,1253.12,-400.7249450683594,27.6159,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,140000,Hopper-v5,1024
145000,1854.08,29,17.6257,29,1430.03,-387.2857666015625,24.4493,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,145000,Hopper-v5,1024
150000,3077.13,30,17.6206,30,2169.02,-266.2623596191406,22.719,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,150000,Hopper-v5,1024
155000,1378.84,31,16.2448,31,1952.03,-254.8005523681641,22.406,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,155000,Hopper-v5,1024
160000,1643.39,32,18.5068,32,1419.31,-405.29925537109375,22.5865,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,160000,Hopper-v5,1024
165000,1503.15,33,18.3118,33,1426.11,-424.0916137695313,17.3637,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,165000,Hopper-v5,1024
170000,3028.08,34,16.921,34,3045.53,-153.7373046875,15.155,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,170000,Hopper-v5,1024
175000,3138.25,35,16.0655,35,2836.99,-164.54037475585938,13.042,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,175000,Hopper-v5,1024
180000,1821.64,36,19.1428,36,1420.35,-437.89447021484375,23.0732,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,180000,Hopper-v5,1024
185000,3084.01,37,14.7876,37,3141.89,-167.2755126953125,12.3351,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,185000,Hopper-v5,1024
190000,3149.8,38,17.2393,38,3123.37,-136.6474609375,14.6355,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,190000,Hopper-v5,1024
195000,3122.75,39,16.8696,39,3103.38,-126.5716552734375,14.7714,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,195000,Hopper-v5,1024
200000,3238.81,40,16.5215,40,2478.33,-113.12145233154295,14.2823,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,200000,Hopper-v5,1024
205000,3191.78,41,16.1932,41,3173.38,-109.07566833496094,14.4753,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,205000,Hopper-v5,1024
210000,3136.89,42,15.5098,42,3114.83,-141.4361572265625,13.2596,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,210000,Hopper-v5,1024
215000,3180.17,43,16.1048,43,3151.63,-129.003173828125,14.6749,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,215000,Hopper-v5,1024
220000,3187.45,44,16.1037,44,3185.01,-112.68598175048828,14.5704,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,220000,Hopper-v5,1024
225000,3195.29,45,15.8756,45,3112.0,-115.53215789794922,13.2607,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,225000,Hopper-v5,1024
230000,3201.15,46,16.6089,46,3197.63,-133.2899932861328,14.3711,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,230000,Hopper-v5,1024
235000,3171.24,47,15.8356,47,3152.87,-155.4530792236328,12.8726,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,235000,Hopper-v5,1024
240000,3203.73,48,16.2554,48,3171.43,-130.25790405273438,13.8553,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,240000,Hopper-v5,1024
245000,3200.36,49,15.1042,49,3170.73,-140.19131469726562,13.2426,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,245000,Hopper-v5,1024
250000,3209.27,50,17.001,50,3199.93,-136.33877563476562,14.3943,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,250000,Hopper-v5,1024
255000,3259.29,51,16.9033,51,2973.93,-121.29801177978516,13.9306,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,255000,Hopper-v5,1024
260000,3170.17,52,18.1086,52,3177.75,-164.75730895996094,15.131,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,260000,Hopper-v5,1024
265000,3164.92,53,16.2621,53,3157.2,-152.47607421875,14.8876,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,265000,Hopper-v5,1024
270000,3152.36,54,16.2016,54,3127.29,-166.89122009277344,14.0769,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,270000,Hopper-v5,1024
275000,3227.0,55,18.1389,55,3233.39,-168.0213165283203,15.5376,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,275000,Hopper-v5,1024
280000,3161.1,56,15.1184,56,3149.74,-177.6075897216797,13.6968,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,280000,Hopper-v5,1024
285000,3205.84,57,15.531,57,3218.17,-162.889892578125,13.3918,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,285000,Hopper-v5,1024
290000,3141.62,58,15.1326,58,3143.23,-190.75608825683597,13.5166,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,290000,Hopper-v5,1024
295000,3237.58,59,16.8771,59,3224.07,-158.98728942871094,14.5161,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,295000,Hopper-v5,1024
300000,3220.72,60,18.1975,60,3199.23,-196.29638671875,15.2619,4,50.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_52_q4_seed1024_qstd50.0,300000,Hopper-v5,1024
